"","date","rec_group_adjusted_new","individuals_at_receiver","total_individuals","proportion","avg_depth"
"2535",2024-04-08,"Central",1,4,25,NA
"2536",2024-04-09,"Carrolls Bay",3,4,75,5.76398638958445
"2537",2024-04-09,"Central",1,4,25,NA
"2538",2024-04-10,"Carrolls Bay",3,4,75,6.98672815934673
"2539",2024-04-10,"Central",1,4,25,NA
"2540",2024-04-11,"Carrolls Bay",3,4,75,6.99111791165451
"2541",2024-04-11,"Central",1,4,25,NA
"2542",2024-04-12,"Carrolls Bay",3,4,75,5.53230768894106
"2543",2024-04-12,"West End",1,4,25,6.39336428571429
"2544",2024-04-13,"Carrolls Bay",3,4,75,4.95286563300475
"2545",2024-04-13,"West End",1,4,25,6.15821136363636
"2546",2024-04-14,"Carrolls Bay",3,4,75,5.62592939911037
"2547",2024-04-14,"West End",1,4,25,6.54082359467456
"2548",2024-04-15,"Carrolls Bay",4,4,100,6.7426376855256
"2549",2024-04-16,"Carrolls Bay",4,4,100,7.171160456588
"2550",2024-04-17,"Carrolls Bay",3,4,75,6.83078031903415
"2551",2024-04-17,"West End",1,4,25,7.57979027777778
"2552",2024-04-18,"Carrolls Bay",3,4,75,5.73680719462713
"2553",2024-04-18,"West End",1,4,25,6.30189076023392
"2554",2024-04-19,"Carrolls Bay",2,4,50,5.65631561547766
"2555",2024-04-19,"Grindstone",1,4,25,6.27740369458128
"2556",2024-04-19,"West End",1,4,25,6.65098725701944
"2557",2024-04-20,"Carrolls Bay",3,4,75,6.01624227232851
"2558",2024-04-20,"Grindstone",1,4,25,6.30693223529412
"2559",2024-04-21,"Carrolls Bay",1,4,25,5.41313134796238
"2560",2024-04-21,"West End",3,4,75,6.34342716438661
"2561",2024-04-22,"Carrolls Bay",1,4,25,5.40710224525043
"2562",2024-04-22,"West End",3,4,75,7.08158607794088
"2563",2024-04-23,"Carrolls Bay",2,4,50,6.11947878548896
"2564",2024-04-23,"West End",2,4,50,7.40396577992745
"2565",2024-04-24,"Carrolls Bay",3,4,75,5.98126738680931
"2566",2024-04-24,"West End",1,4,25,NA
"2567",2024-04-25,"Carrolls Bay",1,4,25,5.74267706422018
"2568",2024-04-25,"West End",3,4,75,7.06219693504225
"2569",2024-04-26,"Carrolls Bay",1,4,25,6.22418080808081
"2570",2024-04-26,"West End",3,4,75,7.55043353975517
"2571",2024-04-27,"Carrolls Bay",2,4,50,6.23037459855035
"2572",2024-04-27,"West End",2,4,50,7.6323326953748
"2573",2024-04-28,"Carrolls Bay",3,4,75,6.69489487642017
"2574",2024-04-28,"West End",1,4,25,NA
"2575",2024-04-29,"Carrolls Bay",3,4,75,7.52776627693603
"2576",2024-04-29,"Grindstone",1,4,25,8.03878990825688
"2577",2024-04-30,"Carrolls Bay",4,4,100,7.39229762765737
"2578",2024-05-01,"Carrolls Bay",4,4,100,7.95814277327769
"2579",2024-05-02,"Carrolls Bay",4,4,100,8.23971910360981
"2580",2024-05-03,"Carrolls Bay",2,4,50,8.41009898413897
"2581",2024-05-03,"Cootes Paradise",1,4,25,9.33556326530612
"2582",2024-05-03,"West End",1,4,25,7.75520142857143
"2583",2024-05-04,"Bayfront area",1,4,25,6.71052592592593
"2584",2024-05-04,"Carrolls Bay",2,4,50,7.9869877095088
"2585",2024-05-04,"Cootes Paradise",1,4,25,NA
"2586",2024-05-05,"Carrolls Bay",3,4,75,8.48916989648676
"2587",2024-05-05,"Cootes Paradise",1,4,25,NA
"2588",2024-05-06,"Carrolls Bay",2,4,50,8.74318824200913
"2589",2024-05-06,"Cootes Paradise",1,4,25,9.09985714285714
"2590",2024-05-06,"West End",1,4,25,7.35367682926829
"2591",2024-05-07,"Carrolls Bay",2,4,50,8.69564535555189
"2592",2024-05-07,"Cootes Paradise",1,4,25,7.0543
"2593",2024-05-07,"West End",1,4,25,NA
"2594",2024-05-08,"Carrolls Bay",3,4,75,9.23710987012192
"2595",2024-05-08,"Cootes Paradise",1,4,25,10.8201428571429
"2596",2024-05-09,"Carrolls Bay",3,4,75,8.64038432499231
"2597",2024-05-09,"Cootes Paradise",1,4,25,9.46748898305085
"2598",2024-05-10,"Carrolls Bay",3,4,75,8.01524114520691
"2599",2024-05-10,"Cootes Paradise",1,4,25,9.0614170212766
"2600",2024-05-11,"Bayfront area",1,4,25,7.00528146718147
"2601",2024-05-11,"Carrolls Bay",2,4,50,8.27571384055679
"2602",2024-05-11,"Cootes Paradise",1,4,25,8.5437
"2603",2024-05-12,"Bayfront area",1,4,25,7.12341725
"2604",2024-05-12,"Carrolls Bay",2,4,50,7.66515186658031
"2605",2024-05-12,"Cootes Paradise",1,4,25,7.5846
"2606",2024-05-13,"Bayfront area",1,4,25,7.5887020661157
"2607",2024-05-13,"Carrolls Bay",2,4,50,8.20437895605043
"2608",2024-05-13,"Cootes Paradise",1,4,25,NA
"2609",2024-05-14,"Bayfront area",1,4,25,NA
"2610",2024-05-14,"Carrolls Bay",2,4,50,9.58381742675449
"2611",2024-05-14,"Cootes Paradise",1,4,25,NA
"2612",2024-05-15,"Carrolls Bay",3,4,75,9.21664630423808
"2613",2024-05-15,"Cootes Paradise",1,4,25,10.9802457142857
"2614",2024-05-16,"Carrolls Bay",2,4,50,9.85421589515959
"2615",2024-05-16,"Cootes Paradise",1,4,25,12.555175
"2616",2024-05-16,"West End",1,4,25,8.20255848214286
"2617",2024-05-17,"Carrolls Bay",2,4,50,10.5880024337831
"2618",2024-05-17,"Cootes Paradise",1,4,25,9.54928095238095
"2619",2024-05-17,"West End",1,4,25,NA
"2620",2024-05-18,"Carrolls Bay",3,4,75,9.98778565686595
"2621",2024-05-18,"Cootes Paradise",1,4,25,NA
"2622",2024-05-19,"Carrolls Bay",3,4,75,10.5932549475973
"2623",2024-05-19,"Cootes Paradise",1,4,25,NA
"2624",2024-05-20,"Carrolls Bay",2,4,50,12.1775465018214
"2625",2024-05-20,"Cootes Paradise",1,4,25,NA
"2626",2024-05-20,"West End",1,4,25,10.2579126984127
"2627",2024-05-21,"Carrolls Bay",3,4,75,11.5450578084441
"2628",2024-05-21,"Cootes Paradise",1,4,25,NA
"2629",2024-05-22,"Carrolls Bay",3,4,75,11.5551151682818
"2630",2024-05-22,"Cootes Paradise",1,4,25,NA
"2631",2024-05-23,"Carrolls Bay",3,4,75,10.5924550750104
"2632",2024-05-23,"Cootes Paradise",1,4,25,NA
"2633",2024-05-24,"Carrolls Bay",3,4,75,11.196022535471
"2634",2024-05-24,"Cootes Paradise",1,4,25,NA
"2635",2024-05-25,"Carrolls Bay",2,4,50,10.534411423253
"2636",2024-05-25,"Cootes Paradise",1,4,25,NA
"2637",2024-05-25,"West End",1,4,25,9.6682463878327
"2638",2024-05-26,"Bayfront area",1,4,25,9.54346305220884
"2639",2024-05-26,"Carrolls Bay",2,4,50,9.90813902725858
"2640",2024-05-26,"Cootes Paradise",1,4,25,NA
"2641",2024-05-27,"Bayfront area",1,4,25,9.88138611111111
"2642",2024-05-27,"Carrolls Bay",2,4,50,10.0840980046539
"2643",2024-05-27,"Cootes Paradise",1,4,25,NA
"2644",2024-05-28,"Bayfront area",1,4,25,9.65431658291457
"2645",2024-05-28,"Carrolls Bay",2,4,50,10.2890075149197
"2646",2024-05-28,"Cootes Paradise",1,4,25,NA
"2647",2024-05-29,"Carrolls Bay",2,4,50,9.84654893309609
"2648",2024-05-29,"Cootes Paradise",1,4,25,NA
"2649",2024-05-29,"West End",1,4,25,8.98100579439252
"2650",2024-05-30,"Carrolls Bay",2,4,50,9.47479220783614
"2651",2024-05-30,"Cootes Paradise",1,4,25,NA
"2652",2024-05-30,"West End",1,4,25,10.1245422705314
"2653",2024-05-31,"Carrolls Bay",3,4,75,10.1345670303506
"2654",2024-05-31,"Cootes Paradise",1,4,25,NA
"2655",2024-06-01,"Carrolls Bay",1,4,25,9.95732738095238
"2656",2024-06-01,"Cootes Paradise",1,4,25,NA
"2657",2024-06-01,"West End",2,4,50,9.65305631570713
"2658",2024-06-02,"Carrolls Bay",2,4,50,10.4880709048443
"2659",2024-06-02,"Cootes Paradise",1,4,25,NA
"2660",2024-06-02,"West End",1,4,25,10.7540956
"2661",2024-06-03,"Carrolls Bay",2,4,50,10.1396687835905
"2662",2024-06-03,"Cootes Paradise",1,4,25,NA
"2663",2024-06-03,"West End",1,4,25,10.7746744186047
"2664",2024-06-04,"Bayfront area",1,4,25,10.6484307971015
"2665",2024-06-04,"Carrolls Bay",2,4,50,10.581259299855
"2666",2024-06-04,"Cootes Paradise",1,4,25,NA
"2667",2024-06-05,"Carrolls Bay",2,4,50,11.4427382791328
"2668",2024-06-05,"Cootes Paradise",1,4,25,23.3989
"2669",2024-06-05,"West End",1,4,25,11.7994740740741
"2670",2024-06-06,"Carrolls Bay",3,4,75,11.4963871885596
"2671",2024-06-06,"Cootes Paradise",1,4,25,NA
"2672",2024-06-07,"Carrolls Bay",2,4,50,10.6785415730337
"2673",2024-06-07,"Cootes Paradise",1,4,25,NA
"2674",2024-06-07,"West End",1,4,25,10.0416728873239
"2675",2024-06-08,"Carrolls Bay",2,4,50,9.86118730421687
"2676",2024-06-08,"Cootes Paradise",1,4,25,NA
"2677",2024-06-08,"West End",1,4,25,9.50059392523365
"2678",2024-06-09,"Carrolls Bay",3,4,75,9.9336326366239
"2679",2024-06-09,"Cootes Paradise",1,4,25,NA
"2680",2024-06-10,"Carrolls Bay",3,4,75,9.25396637768182
"2681",2024-06-10,"Cootes Paradise",1,4,25,NA
"2682",2024-06-11,"Carrolls Bay",1,4,25,8.96921268292683
"2683",2024-06-11,"Cootes Paradise",1,4,25,NA
"2684",2024-06-11,"West End",2,4,50,9.86406258772255
"2685",2024-06-12,"Carrolls Bay",2,4,50,9.55991710292436
"2686",2024-06-12,"Cootes Paradise",1,4,25,NA
"2687",2024-06-12,"West End",1,4,25,9.93296517412935
"2688",2024-06-13,"Carrolls Bay",2,4,50,10.272462391193
"2689",2024-06-13,"Cootes Paradise",1,4,25,NA
"2690",2024-06-13,"West End",1,4,25,11.1134984375
"2691",2024-06-14,"Carrolls Bay",3,4,75,11.1717177774651
"2692",2024-06-14,"Cootes Paradise",1,4,25,NA
"2693",2024-06-15,"Carrolls Bay",2,4,50,11.093389
"2694",2024-06-15,"Cootes Paradise",1,4,25,NA
"2695",2024-06-15,"West End",1,4,25,10.6879625
"2696",2024-06-16,"Carrolls Bay",2,4,50,11.7113740249132
"2697",2024-06-16,"Cootes Paradise",1,4,25,NA
"2698",2024-06-16,"West End",1,4,25,11.5870871794872
"2699",2024-06-17,"Carrolls Bay",2,4,50,11.9934479535468
"2700",2024-06-17,"Cootes Paradise",1,4,25,NA
"2701",2024-06-17,"West End",1,4,25,11.4540375
"2702",2024-06-18,"Carrolls Bay",2,4,50,12.4011101977848
"2703",2024-06-18,"Cootes Paradise",1,4,25,NA
"2704",2024-06-18,"West End",1,4,25,9.31199
"2705",2024-06-19,"Carrolls Bay",2,4,50,13.1070998189881
"2706",2024-06-19,"Cootes Paradise",1,4,25,NA
"2707",2024-06-19,"West End",1,4,25,NA
"2708",2024-06-20,"Carrolls Bay",2,4,50,13.3895457371795
"2709",2024-06-20,"Cootes Paradise",1,4,25,NA
"2710",2024-06-20,"West End",1,4,25,NA
"2711",2024-06-21,"Carrolls Bay",2,4,50,15.3049684750733
"2712",2024-06-21,"Cootes Paradise",1,4,25,NA
"2713",2024-06-21,"West End",1,4,25,NA
"2714",2024-06-22,"Carrolls Bay",3,4,75,15.3401674768519
"2715",2024-06-22,"West End",1,4,25,NA
"2716",2024-06-23,"Carrolls Bay",3,4,75,13.3912724684658
"2717",2024-06-23,"West End",1,4,25,NA
"2718",2024-06-24,"Carrolls Bay",3,4,75,11.6423830589208
"2719",2024-06-24,"West End",1,4,25,9.79820204081633
"2720",2024-06-25,"Carrolls Bay",3,4,75,12.2263126282051
"2721",2024-06-25,"West End",1,4,25,NA
"2722",2024-06-26,"Carrolls Bay",3,4,75,12.1031264719736
"2723",2024-06-26,"West End",1,4,25,9.68522
"2724",2024-06-27,"Carrolls Bay",3,4,75,10.8770068181818
"2725",2024-06-27,"West End",1,4,25,11.3697529411765
"2726",2024-06-28,"Carrolls Bay",3,4,75,11.7251811320755
"2727",2024-06-28,"West End",1,4,25,8.6988
"2728",2024-06-29,"Bayfront area",1,4,25,7.8209
"2729",2024-06-29,"Carrolls Bay",3,4,75,12.756125
"2730",2024-06-30,"Bayfront area",1,4,25,NA
"2731",2024-06-30,"Carrolls Bay",3,4,75,11.5486101046512
"2732",2024-07-01,"Carrolls Bay",4,4,100,9.73023200204813
"2733",2024-07-02,"Carrolls Bay",4,4,100,10.8413693599682
"2734",2024-07-03,"Carrolls Bay",4,4,100,6.49370153846154
"2735",2024-07-04,"Carrolls Bay",4,4,100,12.6618455869373
"2736",2024-07-05,"Carrolls Bay",4,4,100,10.2981321590909
"2737",2024-07-06,"Carrolls Bay",4,4,100,13.4820463971796
"2738",2024-07-07,"Carrolls Bay",4,4,100,12.6689594907407
"2739",2024-07-08,"Carrolls Bay",4,4,100,12.8068619517544
"2740",2024-07-09,"Carrolls Bay",4,4,100,14.5650049537037
"2741",2024-07-10,"Carrolls Bay",4,4,100,12.3950066666667
"2742",2024-07-11,"Carrolls Bay",4,4,100,12.331937007874
"2743",2024-07-12,"Carrolls Bay",4,4,100,12.1215795180723
"2744",2024-07-13,"Carrolls Bay",4,4,100,13.7895374064171
"2745",2024-07-14,"Carrolls Bay",4,4,100,13.8630333333333
"2746",2024-07-15,"Bayfront area",1,4,25,12.5047333333333
"2747",2024-07-15,"Carrolls Bay",3,4,75,11.8883341891892
"2748",2024-07-16,"Carrolls Bay",3,4,75,11.7498006533101
"2749",2024-07-16,"Cootes Paradise",1,4,25,9.8635125
"2750",2024-07-17,"Carrolls Bay",3,4,75,11.8721053548593
"2751",2024-07-17,"Cootes Paradise",1,4,25,NA
"2752",2024-07-18,"Carrolls Bay",2,4,50,11.7383113861386
"2753",2024-07-18,"Cootes Paradise",1,4,25,NA
"2754",2024-07-18,"West End",1,4,25,10.7177283018868
"2755",2024-07-19,"Carrolls Bay",2,3,66.6666666666667,11.0286502136752
"2756",2024-07-19,"Cootes Paradise",1,3,33.3333333333333,NA
"2757",2024-07-20,"Carrolls Bay",2,3,66.6666666666667,12.0815607287449
"2758",2024-07-20,"Cootes Paradise",1,3,33.3333333333333,NA
"2759",2024-07-21,"Carrolls Bay",1,3,33.3333333333333,NA
"2760",2024-07-21,"Cootes Paradise",1,3,33.3333333333333,NA
"2761",2024-07-21,"West End",1,3,33.3333333333333,13.0815993150685
"2762",2024-07-22,"Carrolls Bay",1,3,33.3333333333333,11.0747791666667
"2763",2024-07-22,"Cootes Paradise",1,3,33.3333333333333,NA
"2764",2024-07-22,"West End",1,3,33.3333333333333,13.7702649253731
"2765",2024-07-23,"Carrolls Bay",2,3,66.6666666666667,19.4292203846154
"2766",2024-07-23,"Cootes Paradise",1,3,33.3333333333333,NA
"2767",2024-07-24,"Carrolls Bay",2,3,66.6666666666667,13.0386870588235
"2768",2024-07-24,"Cootes Paradise",1,3,33.3333333333333,25.7001
"2769",2024-07-25,"Carrolls Bay",1,3,33.3333333333333,NA
"2770",2024-07-25,"Cootes Paradise",1,3,33.3333333333333,NA
"2771",2024-07-25,"West End",1,3,33.3333333333333,12.2446071428571
"2772",2024-07-26,"Carrolls Bay",1,3,33.3333333333333,16.9741857142857
"2773",2024-07-26,"Cootes Paradise",1,3,33.3333333333333,11.4782333333333
"2774",2024-07-26,"West End",1,3,33.3333333333333,12.6859097560976
"2775",2024-07-27,"Carrolls Bay",2,3,66.6666666666667,12.0887945054945
"2776",2024-07-27,"Cootes Paradise",1,3,33.3333333333333,NA
"2777",2024-07-28,"Carrolls Bay",2,3,66.6666666666667,13.2557
"2778",2024-07-28,"Cootes Paradise",1,3,33.3333333333333,NA
"2779",2024-07-29,"Carrolls Bay",2,3,66.6666666666667,NA
"2780",2024-07-29,"Cootes Paradise",1,3,33.3333333333333,NA
"2781",2024-07-30,"Carrolls Bay",2,3,66.6666666666667,NA
"2782",2024-07-30,"Cootes Paradise",1,3,33.3333333333333,NA
"2783",2024-07-31,"Carrolls Bay",1,3,33.3333333333333,14.716685
"2784",2024-07-31,"Cootes Paradise",1,3,33.3333333333333,25.8047
"2785",2024-07-31,"West End",1,3,33.3333333333333,12.592503125
"2786",2024-08-01,"Carrolls Bay",1,3,33.3333333333333,13.690036
"2787",2024-08-01,"Cootes Paradise",1,3,33.3333333333333,NA
"2788",2024-08-01,"West End",1,3,33.3333333333333,14.2815909677419
"2789",2024-08-02,"Carrolls Bay",1,3,33.3333333333333,NA
"2790",2024-08-02,"Cootes Paradise",1,3,33.3333333333333,NA
"2791",2024-08-02,"West End",1,3,33.3333333333333,13.662272
"2792",2024-08-03,"Carrolls Bay",2,3,66.6666666666667,13.6837004480287
"2793",2024-08-03,"Cootes Paradise",1,3,33.3333333333333,NA
"2794",2024-08-04,"Carrolls Bay",2,3,66.6666666666667,13.0560559686551
"2795",2024-08-04,"Cootes Paradise",1,3,33.3333333333333,12.6106166666667
"2796",2024-08-05,"Carrolls Bay",1,3,33.3333333333333,13.477476056338
"2797",2024-08-05,"Cootes Paradise",1,3,33.3333333333333,NA
"2798",2024-08-05,"West End",1,3,33.3333333333333,11.6181608695652
"2799",2024-08-06,"Carrolls Bay",2,3,66.6666666666667,13.852624522293
"2800",2024-08-06,"Cootes Paradise",1,3,33.3333333333333,12.158675
"2801",2024-08-07,"Cootes Paradise",1,3,33.3333333333333,NA
"2802",2024-08-07,"West End",2,3,66.6666666666667,14.8809954613095
"2803",2024-08-08,"Carrolls Bay",2,3,66.6666666666667,13.5915319673123
"2804",2024-08-08,"Cootes Paradise",1,3,33.3333333333333,9.85463454545455
"2805",2024-08-09,"Carrolls Bay",2,3,66.6666666666667,12.4474396135266
"2806",2024-08-09,"Cootes Paradise",1,3,33.3333333333333,NA
"2807",2024-08-10,"Carrolls Bay",2,3,66.6666666666667,12.4315729442528
"2808",2024-08-10,"Cootes Paradise",1,3,33.3333333333333,NA
"2809",2024-08-11,"Carrolls Bay",2,3,66.6666666666667,11.8729178162194
"2810",2024-08-11,"Cootes Paradise",1,3,33.3333333333333,NA
"2811",2024-08-12,"Carrolls Bay",2,3,66.6666666666667,11.8346059593838
"2812",2024-08-12,"Cootes Paradise",1,3,33.3333333333333,NA
"2813",2024-08-13,"Cootes Paradise",1,3,33.3333333333333,NA
"2814",2024-08-13,"West End",2,3,66.6666666666667,11.2238551694552
"2815",2024-08-14,"Cootes Paradise",1,3,33.3333333333333,NA
"2816",2024-08-14,"West End",2,3,66.6666666666667,13.3458268548977
"2817",2024-08-15,"Carrolls Bay",1,3,33.3333333333333,12.6902363636364
"2818",2024-08-15,"Cootes Paradise",1,3,33.3333333333333,NA
"2819",2024-08-15,"West End",1,3,33.3333333333333,13.4464419689119
"2820",2024-08-16,"Carrolls Bay",2,3,66.6666666666667,18.53949375
"2821",2024-08-16,"Cootes Paradise",1,3,33.3333333333333,NA
"2822",2024-08-17,"Carrolls Bay",2,3,66.6666666666667,13.6135269662921
"2823",2024-08-17,"Cootes Paradise",1,3,33.3333333333333,NA
"2824",2024-08-18,"Carrolls Bay",2,3,66.6666666666667,6.68024886363636
"2825",2024-08-18,"West End",1,3,33.3333333333333,13.9050205298013
"2826",2024-08-19,"Carrolls Bay",1,3,33.3333333333333,13.160246
"2827",2024-08-19,"Cootes Paradise",1,3,33.3333333333333,12.1533696969697
"2828",2024-08-19,"West End",1,3,33.3333333333333,14.1534319327731
"2829",2024-08-20,"Carrolls Bay",3,3,100,11.8297816221269
"2830",2024-08-21,"Carrolls Bay",2,3,66.6666666666667,11.6581315648225
"2831",2024-08-21,"West End",1,3,33.3333333333333,12.6911461538462
"2832",2024-08-22,"Carrolls Bay",1,3,33.3333333333333,10.4627651315789
"2833",2024-08-22,"West End",2,3,66.6666666666667,11.0930867473619
"2834",2024-08-23,"Carrolls Bay",2,3,66.6666666666667,14.6782166666667
"2835",2024-08-23,"West End",1,3,33.3333333333333,12.8601742990654
"2836",2024-08-24,"Cootes Paradise",1,3,33.3333333333333,10.1301941176471
"2837",2024-08-24,"West End",2,3,66.6666666666667,11.7907975074776
"2838",2024-08-25,"Carrolls Bay",2,3,66.6666666666667,6.75219878787879
"2839",2024-08-25,"Cootes Paradise",1,3,33.3333333333333,NA
"2840",2024-08-26,"Carrolls Bay",2,3,66.6666666666667,NA
"2841",2024-08-26,"Cootes Paradise",1,3,33.3333333333333,NA
"2842",2024-08-27,"Carrolls Bay",2,3,66.6666666666667,12.6245
"2843",2024-08-27,"Cootes Paradise",1,3,33.3333333333333,NA
"2844",2024-08-28,"Carrolls Bay",1,3,33.3333333333333,NA
"2845",2024-08-28,"Cootes Paradise",1,3,33.3333333333333,11.5725888888889
"2846",2024-08-28,"West End",1,3,33.3333333333333,12.6776012820513
"2847",2024-08-29,"Carrolls Bay",3,3,100,15.9454422727273
"2848",2024-08-30,"Carrolls Bay",3,3,100,13.224890625
"2849",2024-08-31,"Carrolls Bay",3,3,100,12.2727165876777
"2850",2024-09-01,"Carrolls Bay",2,3,66.6666666666667,11.4306571428571
"2851",2024-09-01,"West End",1,3,33.3333333333333,15.0344111111111
"2852",2024-09-02,"Carrolls Bay",1,3,33.3333333333333,NA
"2853",2024-09-02,"Cootes Paradise",1,3,33.3333333333333,8.13365454545455
"2854",2024-09-02,"West End",1,3,33.3333333333333,20.33935
"2855",2024-09-03,"Carrolls Bay",2,3,66.6666666666667,11.72515
"2856",2024-09-03,"West End",1,3,33.3333333333333,10.8146676470588
"2857",2024-09-04,"Carrolls Bay",2,3,66.6666666666667,11.4948834254144
"2858",2024-09-04,"West End",1,3,33.3333333333333,8.01333333333333
"2859",2024-09-05,"Carrolls Bay",2,3,66.6666666666667,NA
"2860",2024-09-05,"West End",1,3,33.3333333333333,NA
"2861",2024-09-06,"Carrolls Bay",2,3,66.6666666666667,NA
"2862",2024-09-06,"West End",1,3,33.3333333333333,NA
"2863",2024-09-07,"Carrolls Bay",2,3,66.6666666666667,10.8426882352941
"2864",2024-09-07,"West End",1,3,33.3333333333333,9.3203705882353
"2865",2024-09-08,"Carrolls Bay",2,3,66.6666666666667,9.77902709359606
"2866",2024-09-08,"West End",1,3,33.3333333333333,12.8072792207792
"2867",2024-09-09,"Carrolls Bay",2,3,66.6666666666667,8.95820602409639
"2868",2024-09-09,"West End",1,3,33.3333333333333,1.31042857142857
"2869",2024-09-10,"Carrolls Bay",2,3,66.6666666666667,9.15538620689655
"2870",2024-09-10,"West End",1,3,33.3333333333333,13.0693
"2871",2024-09-11,"Carrolls Bay",2,3,66.6666666666667,NA
"2872",2024-09-11,"West End",1,3,33.3333333333333,14.0640833333333
"2873",2024-09-12,"Carrolls Bay",1,3,33.3333333333333,11.1634847457627
"2874",2024-09-12,"West End",2,3,66.6666666666667,9.41750138888889
"2875",2024-09-13,"Carrolls Bay",1,3,33.3333333333333,NA
"2876",2024-09-13,"West End",2,3,66.6666666666667,NA
"2877",2024-09-14,"Carrolls Bay",1,3,33.3333333333333,12.8034785714286
"2878",2024-09-14,"West End",2,3,66.6666666666667,NA
"2879",2024-09-15,"Carrolls Bay",1,3,33.3333333333333,12.2899884615385
"2880",2024-09-15,"West End",2,3,66.6666666666667,NA
"2881",2024-09-16,"Carrolls Bay",1,3,33.3333333333333,12.0852888888889
"2882",2024-09-16,"West End",2,3,66.6666666666667,NA
"2883",2024-09-17,"Carrolls Bay",1,3,33.3333333333333,12.4178361445783
"2884",2024-09-17,"West End",2,3,66.6666666666667,NA
"2885",2024-09-18,"Carrolls Bay",1,3,33.3333333333333,12.4730447300771
"2886",2024-09-18,"West End",2,3,66.6666666666667,NA
"2887",2024-09-19,"Carrolls Bay",1,3,33.3333333333333,12.2490747252747
"2888",2024-09-19,"West End",2,3,66.6666666666667,NA
"2889",2024-09-20,"Carrolls Bay",1,3,33.3333333333333,12.4042548895899
"2890",2024-09-20,"West End",2,3,66.6666666666667,NA
"2891",2024-09-21,"Carrolls Bay",1,3,33.3333333333333,12.0346316939891
"2892",2024-09-21,"West End",2,3,66.6666666666667,13.7948027027027
"2893",2024-09-22,"Carrolls Bay",1,3,33.3333333333333,12.3425339869281
"2894",2024-09-22,"West End",2,3,66.6666666666667,13.7651196969697
"2895",2024-09-23,"Carrolls Bay",1,3,33.3333333333333,11.1346279569892
"2896",2024-09-23,"West End",2,3,66.6666666666667,14.8972444444444
"2897",2024-09-24,"Carrolls Bay",1,3,33.3333333333333,11.5548477678571
"2898",2024-09-24,"West End",2,3,66.6666666666667,15.3795765517241
"2899",2024-09-25,"Carrolls Bay",1,3,33.3333333333333,10.957152173913
"2900",2024-09-25,"West End",2,3,66.6666666666667,14.8547305194805
"2901",2024-09-26,"Carrolls Bay",1,3,33.3333333333333,10.6870722513089
"2902",2024-09-26,"West End",2,3,66.6666666666667,14.1979147058824
"2903",2024-09-27,"Carrolls Bay",1,3,33.3333333333333,11.7022729468599
"2904",2024-09-27,"West End",2,3,66.6666666666667,13.4676447222222
"2905",2024-09-28,"Carrolls Bay",1,3,33.3333333333333,11.2924528301887
"2906",2024-09-28,"West End",2,3,66.6666666666667,15.1129388888889
"2907",2024-09-29,"Carrolls Bay",1,3,33.3333333333333,10.9526444723618
"2908",2024-09-29,"West End",2,3,66.6666666666667,15.7096448275862
"2909",2024-09-30,"Carrolls Bay",1,3,33.3333333333333,11.4483685314685
"2910",2024-09-30,"West End",2,3,66.6666666666667,15.0921980952381
"2911",2024-10-01,"Carrolls Bay",1,3,33.3333333333333,11.1039872773537
"2912",2024-10-01,"West End",2,3,66.6666666666667,13.4185364402451
"2913",2024-10-02,"Carrolls Bay",1,3,33.3333333333333,10.4332618181818
"2914",2024-10-02,"West End",2,3,66.6666666666667,14.2230955988456
"2915",2024-10-03,"Carrolls Bay",1,3,33.3333333333333,13.3939333333333
"2916",2024-10-03,"West End",2,3,66.6666666666667,10.2391793729373
"2917",2024-10-04,"Carrolls Bay",1,3,33.3333333333333,10.2108868613139
"2918",2024-10-04,"West End",2,3,66.6666666666667,12.6890212669683
"2919",2024-10-05,"Carrolls Bay",1,3,33.3333333333333,10.108875
"2920",2024-10-05,"West End",2,3,66.6666666666667,16.1727821875
"2921",2024-10-06,"Carrolls Bay",1,3,33.3333333333333,9.84925399515739
"2922",2024-10-06,"West End",2,3,66.6666666666667,14.1564823293173
"2923",2024-10-07,"Carrolls Bay",1,3,33.3333333333333,9.51662864197531
"2924",2024-10-07,"West End",2,3,66.6666666666667,12.1528047904192
"2925",2024-10-08,"Carrolls Bay",1,3,33.3333333333333,8.47701743119266
"2926",2024-10-08,"West End",2,3,66.6666666666667,10.0501359459459
"2927",2024-10-09,"West End",3,3,100,12.5153329399215
"2928",2024-10-10,"West End",3,3,100,11.8242246015002
"2929",2024-10-11,"West End",3,3,100,11.3285447307923
"2930",2024-10-12,"West End",3,3,100,13.2221376525071
"2931",2024-10-13,"West End",3,3,100,12.5308339775865
"2932",2024-10-14,"West End",3,3,100,11.9635322709944
"2933",2024-10-15,"North shore",1,3,33.3333333333333,16.4953
"2934",2024-10-15,"West End",2,3,66.6666666666667,11.2308835145088
"2935",2024-10-16,"North shore",1,3,33.3333333333333,NA
"2936",2024-10-16,"West End",2,3,66.6666666666667,10.6427281464162
"2937",2024-10-17,"North shore",1,3,33.3333333333333,NA
"2938",2024-10-17,"West End",2,3,66.6666666666667,11.318369867998
"2939",2024-10-18,"North shore",1,3,33.3333333333333,NA
"2940",2024-10-18,"West End",2,3,66.6666666666667,11.3204424709562
"2941",2024-10-19,"North shore",1,3,33.3333333333333,NA
"2942",2024-10-19,"West End",2,3,66.6666666666667,10.1690196441409
